   15000       2       4
  3.490658503988659E-002  0.560000000000000     
  1.745329251994330E-003  1.000000000000000E-002
  3.225859013463272E-002  0.548282792905414     
  3.668206800882154E-002  0.557400268902799     
  3.290657453396433E-002  0.559609563787901     
  3.431293840452623E-002  0.562780744022021     
  3.515288659692829E-002  0.560350979433640     
  3.322285704918125E-002  0.569174246131904     
  3.617357047329541E-002  0.568707999315276     
  3.430072554753257E-002  0.556615145645486     
  3.303403279190419E-002  0.561479017612594     
  3.560470884057748E-002  0.554410290149413     
  3.523307539638981E-002  0.545430079091980     
  3.438635589735641E-002  0.581213052468839     
  3.539039588055194E-002  0.554750175676930     
  3.571105873496196E-002  0.551523257527142     
  3.419324943246303E-002  0.554007213937164     
  3.632988155867095E-002  0.568394693312601     
  3.582746470760845E-002  0.554045809355838     
  3.374919074033018E-002  0.568389226088818     
  3.607515395840559E-002  0.583102431933679     
  3.413468758437326E-002  0.557414104122088     
  3.757571784814173E-002  0.563451417078929     
  3.576071928715197E-002  0.554870516064577     
  3.186863434905114E-002  0.537704990126376     
  3.889182704775591E-002  0.554184988031173     
  3.468424285157354E-002  0.549109931626813     
  3.475966742605900E-002  0.561590312190957     
  3.205203349176524E-002  0.556414893995944     
  3.213376056208017E-002  0.557811464082447     
  3.702557214766576E-002  0.570342921291574     
  3.516541016020728E-002  0.559578632980131     
  3.699305537255355E-002  0.537666825699551     
  3.424650155455639E-002  0.568561385548762     
  3.117406716787953E-002  0.553338646437066     
  3.444619969483440E-002  0.568888932425875     
  3.446841456570712E-002  0.561285623340801     
  3.534918439307612E-002  0.568562548271558     
  3.701799256282846E-002  0.530455699852884     
  3.235909939694716E-002  0.564341984984210     
  3.350882221347563E-002  0.570791770023517     
  3.486687324831524E-002  0.564511125941878     
  3.572400937649542E-002  0.545986169696294     
  3.787477643080019E-002  0.559255388194480     
  3.544927634066015E-002  0.548128678923480     
  3.388098936137461E-002  0.567779765080471     
  3.620362773571041E-002  0.565605634794468     
  3.643172834301227E-002  0.564522949446823     
  3.331122059368371E-002  0.557807353055289     
  3.613919451748434E-002  0.557478523173775     
  3.471909805716038E-002  0.556018534900954     
  3.259661478574507E-002  0.570446568750454     
  3.486180952966708E-002  0.556067378256914     
  3.594572740680759E-002  0.556447542792179     
  3.230469799376650E-002  0.551142626658121     
  3.433998668726314E-002  0.544458157371915     
  3.369816173521963E-002  0.555823682376036     
  3.152224080148804E-002  0.562044571367526     
  3.552684237851902E-002  0.562070776074350     
  3.297999901048566E-002  0.547990270621879     
  3.183596223801172E-002  0.567723138616398     
  3.190949472599856E-002  0.566529469089411     
  3.497105483126552E-002  0.575100239453794     
  3.400355540339511E-002  0.554195153016568     
  3.030143023947201E-002  0.567858972258014     
  3.827540082230296E-002  0.565043082558817     
  3.388986573464146E-002  0.545948064923140     
  3.352074357713773E-002  0.554423057689734     
  3.269629451439377E-002  0.570693795618799     
  3.606588297819936E-002  0.554834379569607     
  3.324143438180208E-002  0.562192309523712     
  3.483164322518238E-002  0.541113270849568     
  3.429511394976782E-002  0.550621761518119     
  3.185832361287138E-002  0.554251483670282     
  3.626031341533256E-002  0.555676545595455     
  3.382834916165948E-002  0.550983507195893     
  3.589147871353739E-002  0.559973136169829     
  3.447870234400102E-002  0.557186700898376     
  3.564258907350933E-002  0.556635113756547     
